step,reward
314,0.8081595
315,1.3291607
316,1.1343542
317,0.9081574
318,1.008074
319,2.9747193
320,1.1641222
321,0.9268117
322,1.3743697
323,0.9563651
324,0.6795435
325,0.82366425
326,1.3289573
327,1.0794476
328,0.9051798
329,2.9317226
330,2.9668188
331,1.1051401
332,2.3014042
333,1.1241324
334,1.3301244
335,-0.56063
336,0.8153222
337,-0.14697824
338,0.820383
339,0.7918148
340,1.0032238
341,0.8850671
342,1.0038012
343,1.3667636
344,1.1399186
345,1.2160052
346,0.88941586
347,1.2855408
348,1.1824325
349,1.3727672
350,3.1108375
351,1.104444
352,-0.18923035
353,2.9321094
354,1.2683815
355,1.3482213
356,0.6787978
357,2.908894
358,3.2918077
359,0.35502994
360,1.8319272
361,1.3028328
362,-0.04517459
363,-0.7114487
364,2.7099838
365,1.0727223
366,1.0334907
367,1.3867602
368,1.379036
369,1.3833145
370,1.1113057
371,1.0920758
372,-0.29234228
373,0.8103809
374,1.0411102
375,1.3439766
376,3.2510428
377,3.2705297
378,3.2277207
379,2.139705
380,1.3620423
381,3.1296854
382,0.34232768
383,2.9361978
384,1.2170237
385,1.344484
386,1.3191876
387,2.1341248
388,1.2807052
389,3.080546
390,1.1842908
391,3.005994
392,0.45775783
393,1.2414244
394,1.273151
395,1.1785103
396,1.2605889
397,1.3252599
398,1.1582067
399,2.888957
400,1.1051711
401,1.1782106
402,1.3349434
403,1.3363969
404,1.0761772
405,2.7611678
406,0.82512736
407,1.283274
408,2.9268923
409,0.8750808
410,1.2380996
411,2.8366392
412,1.4400374
413,3.143655
414,3.0757096
415,1.2345185
416,3.0516238
417,1.2405072
418,1.0572635
419,0.621087
420,0.7669818
421,1.340642
422,1.4379003
423,1.0509477
424,2.0334444
425,3.1386166
426,0.8269429
427,2.8419163
428,1.1541946
429,3.048488
430,1.1820873
431,1.324357
432,1.5117705
433,1.2682241
434,1.3188627
435,0.5684531
436,0.9372931
437,1.3114591
438,2.9286635
439,1.0637984
440,1.2436359
441,2.5246022
442,1.2708195
443,0.62112916
444,2.556966
445,0.94950396
446,1.2704085
447,1.264291
448,1.282882
449,2.2719305
450,1.1837268
451,1.3947407
452,1.2209165
453,3.1252735
454,1.1224174
455,0.97180694
456,1.0300944
457,1.4015069
458,3.0065775
459,1.2930194
460,1.1208675
461,1.3499961
462,0.7902763
463,0.52946645
464,0.5399647
465,3.0338407
466,1.2233315
467,1.0767852
468,0.20499983
469,0.900439
470,2.3381054
471,1.2104036
472,2.9730663
473,1.2221301
474,1.2563359
475,1.2757624
476,1.5434881
477,3.1948736
478,3.2214668
479,3.181176
480,3.0996208
481,1.2854146
482,1.2707722
483,2.946478
484,3.1600623
485,1.2186999
486,1.9252037
487,1.1343396
488,3.0972583
489,2.1761847
490,1.1313044
491,1.3290644
492,-0.06102886
493,1.1495256
494,0.012433139
495,1.0930532
496,1.1306897
497,3.0628126
498,1.1312028
499,2.9837039
500,1.2431091
501,1.3416075
502,1.3080508
503,1.2769074
504,1.0163866
505,2.9353359
506,2.4877324
507,1.1450212
508,2.9019465
509,1.2654771
510,3.0444953
511,1.0245206
512,1.9662827
513,1.3411237
514,0.029066328
515,1.167724
516,2.9632378
517,1.1422981
518,3.0090249
519,1.1200318
520,2.9552927
521,2.5864203
522,1.1792793
523,2.9144306
524,3.1773193
525,1.5040778
526,0.04205896
527,0.80672735
528,0.8150545
529,2.9367902
530,1.1422582
531,2.9961307
532,1.2056885
533,2.9981477
534,1.4900956
535,0.9589225
536,0.69938344
537,0.6516217
538,0.9537053
539,1.2880284
540,1.367112
541,1.2028205
542,0.86166704
543,0.96950674
544,3.0134609
545,1.1871258
546,3.095177
547,3.1645188
548,3.1605582
549,1.5505414
550,1.1409451
551,0.9577355
552,0.57002366
553,0.94602215
554,1.2854775
555,1.316031
556,1.3678659
557,3.1001425
558,3.176605
559,1.1351638
560,1.2168748
561,1.3603228
562,1.1758667
563,1.3452374
564,1.1003647
565,3.0560167
566,3.1419122
567,1.2894809
568,1.1378767
569,1.1536771
570,1.2640572
571,2.9796102
572,1.1933389
573,0.95804
574,2.4683158
575,1.1457063
576,2.990947
577,2.7422485
578,1.1353631
579,3.0367684
580,2.0272655
581,2.8570957
582,1.2182064
583,1.1383411
584,0.847175
585,0.4406674
586,0.94392586
587,3.053677
588,1.4152768
589,1.0874674
590,3.0070956
591,1.2932483
592,0.9532545
593,0.9609156
594,3.000957
595,2.8709412
596,2.6258032
597,1.9465712
598,1.2885524
599,1.1691045
600,1.0951011
601,0.91363186
602,2.9761891
603,1.1839553
604,1.2895228
605,1.3415598
606,1.0607175
607,1.2186142
608,0.9835042
609,1.5959219
610,3.1458623
611,1.3548261
612,0.9443718
613,1.3349353
614,3.1263485
615,1.3620206
616,1.0650946
617,0.8730362
618,0.79975146
619,1.0067319
620,3.0695817
621,1.8333944
622,1.164656
623,1.3532648
624,1.3038692
625,0.9491168
626,1.0537515
627,1.2101876
628,0.7689563
629,2.9113147
630,2.3826993
631,1.121397
632,1.2799582
633,1.3166469
634,1.1325125
635,1.376926
636,3.103364
637,1.3265365
638,1.0922074
639,2.633029
640,0.885372
641,2.8791711
642,2.1049657
643,1.1604381
644,2.4392173
645,1.0776381
646,1.3460212
647,1.6849017
648,3.1880236
649,3.1747158
650,3.1420352
651,1.155305
652,1.3084161
653,1.3497779
654,1.373897
655,1.3515673
656,0.9620559
657,1.0660082
658,0.94864404
659,1.2219046
660,1.3683549
661,0.93829215
662,1.8279374
663,3.1867988
664,1.1782662
665,1.306806
666,1.377548
667,1.3100989
668,1.3086637
669,1.1104536
670,1.4740137
671,3.092732
672,2.1075466
673,1.1499103
674,2.4602656
675,3.1959257
676,1.0727789
677,0.8590301
678,1.6335597
679,3.1368613
680,1.1861275
681,1.3901569
682,1.0998778
683,1.0276303
684,2.8397532
685,1.1948651
686,3.0841064
687,3.1661932
688,1.6957248
689,0.86127484
690,1.1184984
691,2.3129356
692,1.2767569
693,0.6831575
694,1.2674326
695,0.56854403
696,1.244635
697,1.2944007
698,1.3917997
699,1.3056594
700,3.1173542
701,1.1240982
702,0.99932426
703,3.0745215
704,3.1052127
705,1.2396101
706,1.3663654
707,2.4774024
708,1.1967802
709,1.44283
710,1.2329274
711,1.3982804
712,1.7912843
713,1.6173556
714,1.7374609
715,1.1387815
716,2.6854134
717,1.4139292
718,1.1425623
719,0.7007553
720,2.9708688
721,1.4445047
722,0.9597253
723,0.89327896
724,1.3261578
725,3.1325996
726,1.2575097
727,1.0080839
728,2.272556
729,3.1881704
730,0.5027239
731,1.1278257
732,0.9413889
733,0.78718245
734,3.0525053
735,1.181554
736,1.4137105
737,1.2134672
738,1.1840434
739,1.1908119
740,1.3593557
741,1.1596296
742,3.1439512
743,2.8698688
744,1.2243404
745,1.1105819
746,1.2493433
747,-0.22634222
748,0.95445436
749,2.2249324
750,1.1893579
751,1.3209484
752,2.0970557
753,1.3225056
754,1.3132154
755,1.3712367
756,3.10475
757,1.3988745
758,2.0051074
759,1.1491593
760,3.1471262
761,3.2474806
762,2.1379461
763,1.6985581
764,1.4893576
765,2.7656813
766,3.2050118
767,1.3948741
768,2.4336948
769,1.0668288
770,3.000919
771,1.2591025
772,1.16192
773,2.2001328
774,1.1086257
775,3.0302114
776,1.2746655
777,1.3571246
778,0.6149677
779,1.3387648
780,0.4851083
781,2.967965
782,1.1896353
783,0.8456742
784,3.0350707
785,1.1806514
786,1.2540168
787,3.190346
788,1.7176696
789,1.1860952
790,1.351451
791,1.3297743
792,3.1643302
793,1.2200223
794,1.105668
795,1.3221889
796,3.0979729
797,3.2739227
798,3.2729414
799,1.4790556
800,1.3564461
801,1.3518773
802,1.4416765
803,1.1474141
804,3.108068
805,1.2020652
806,1.004588
807,1.3805469
808,3.027439
809,3.2165017
810,3.243393
811,1.1869363
812,1.8777221
813,3.2139165
814,1.3001311
815,1.5322207
816,1.772465
817,1.9342849
818,1.2829363
819,3.0707676
820,1.3156754
821,1.0950576
822,3.0379503
823,1.1703957
824,1.3106066
825,1.2284708
826,1.2447959
827,1.0533024
828,1.591964
829,0.34245428
830,2.9822986
831,3.2522838
832,1.2149494
833,1.3647946
834,1.2979207
835,1.1689547
836,3.191363
837,1.2432413
838,1.0219196
839,1.375512
840,1.3062465
841,1.0541184
842,0.9537448
843,1.8758811
844,3.2533567
845,1.1989703
846,1.4097555
847,0.9148231
848,1.2107962
849,1.3565567
850,0.9965742
851,1.8941468
852,3.1961927
853,3.2624598
854,3.0396936
855,2.852301
856,1.438878
857,2.2403715
858,0.36560178
859,0.8315897
860,1.4447335
861,1.3209
862,1.0052941
863,1.1158075
864,3.1664042
865,1.192043
866,1.680045
867,3.2439268
868,1.0185896
869,3.0555234
870,1.245795
871,3.1297827
872,3.2400074
873,0.2890716
874,1.1790673
875,1.1686115
876,1.3936468
877,1.5177691
878,1.1534021
879,1.3713229
880,1.3772311
881,1.3715607
882,1.2227856
883,3.2267804
884,1.2435822
885,3.128386
886,1.1600455
887,3.0711715
888,1.3315766
889,3.2231066
890,1.20699
891,3.109089
892,3.2271173
893,1.346295
894,1.3227048
895,1.3652446
896,3.231408
897,1.5436593
898,1.2584027
899,3.1723251
900,1.1914282
901,0.2853348
902,1.2709717
903,1.3796555
904,3.1147099
905,1.2552394
906,1.6615679
907,1.1653397
908,3.1880732
909,1.275162
910,1.1488546
911,3.1700757
912,3.2445912
913,1.2869717
914,1.1114815
915,1.275285
916,1.3516033
917,2.3982158
918,1.0770394
919,2.989594
920,1.2229351
921,3.10173
922,3.2874346
923,3.2274911
924,1.2808748
925,2.2398505
926,1.2846318
927,0.9729318
928,0.9749699
929,1.6335778
930,1.2124338
931,1.3850313
932,1.3319151
933,1.3112092
934,1.6212431
935,2.2859924
936,1.199688
937,2.9187217
938,1.1234962
939,1.3804319
940,1.0150523
941,0.9106742
942,1.0832031
943,1.9376642
944,3.2362814
945,3.25949
946,1.166364
947,1.291324
948,0.9519671
949,2.9887018
950,1.9993697
951,1.1765933
952,3.1467106
953,3.131149
954,1.1747168
955,1.3991698
956,1.2640723
957,1.3266487
958,1.375803
959,1.0796605
960,0.97224534
961,1.4325079
962,1.3557022
963,1.0131634
964,1.3238796
965,2.2520006
966,1.1878831
967,3.0218654
968,2.0688517
969,1.6668409
970,0.7694544
971,1.0675536
972,1.117872
973,2.33433
974,3.2219684
975,1.2869887
976,3.25411
977,1.8919379
978,1.3176718
979,1.0960852
980,1.3640009
981,1.0661745
982,1.0467622
983,1.4339715
984,0.24103558
985,1.1715693
986,1.8637512
987,3.2451468
988,3.1606026
989,3.2429976
990,1.103786
991,1.3653905
992,1.3700216
993,3.2160366
994,1.2067512
995,0.96421987
996,3.1502242
997,1.4059297
998,1.17143
999,3.2032385
1000,1.5063463
1001,1.8992845
1002,1.1969554
1003,1.1146921
1004,1.3596877
1005,1.4092888
1006,1.3390871
1007,1.1348301
1008,1.3567265
1009,2.6146517
1010,2.0814965
1011,2.3686469
1012,1.0732163
1013,1.6380032
1014,3.2180285
1015,1.3684957
1016,0.8166313
1017,1.0245652
1018,1.4150361
1019,1.367706
1020,2.4525266
1021,1.312383
1022,0.8403584
1023,1.0099126
1024,3.2015872
1025,1.1699183
1026,2.9922872
1027,0.87861085
1028,1.4520789
1029,1.2185612
1030,1.7766244
1031,0.9926864
1032,1.0267335
1033,1.3964714
1034,1.3985418
1035,1.2229311
1036,1.2809341
1037,0.10449426
1038,2.157916
1039,1.2960244
1040,3.2127786
1041,3.2908392
1042,1.3013293
1043,1.5372876
1044,1.4509716
1045,1.1802591
1046,1.1279923
1047,1.4071268
1048,2.5684948
1049,1.195276
1050,3.2087102
1051,1.1934316
1052,0.8832904
1053,1.2342027
1054,1.0539668
1055,1.3794769
1056,3.2444818
1057,1.2364267
1058,3.0974624
1059,3.3078144
1060,1.2574779
1061,1.0342528
1062,1.7002796
1063,3.2600265
1064,3.3092887
1065,1.3065884
1066,0.9434472
1067,1.2350297
1068,3.0987473
1069,1.3242066
1070,3.2100189
1071,3.33198
1072,1.2916517
1073,1.5408186
1074,1.3314164
1075,1.3775184
1076,2.0565703
1077,1.3287654
1078,1.4264712
1079,1.4246218
1080,1.5109655
1081,1.1437124
1082,1.2916774
1083,1.2860255
1084,1.2202284
1085,2.5443256
1086,1.2567191
1087,1.0089779
1088,1.3332586
1089,1.3591559
1090,1.1488373
1091,2.8855486
1092,1.2035906
1093,0.96827585
1094,1.093814
1095,1.3661331
1096,1.1397077
1097,1.3128624
1098,3.1279933
1099,2.8781843
1100,3.2393363
1101,1.1595235
1102,1.0318277
1103,3.187695
1104,3.3136468
1105,1.2445687
1106,1.3838917
1107,3.2378616
1108,1.320903
1109,2.6383424
1110,2.0295255
1111,3.3183496
1112,1.2849742
1113,0.78076935
1114,1.0198497
1115,3.248694
1116,1.3991587
1117,3.2720745
1118,1.2673938
1119,1.399544
1120,1.1312565
1121,3.0053582
1122,2.119779
1123,1.371889
1124,1.4179325
1125,3.224896
1126,1.3404123
1127,2.213052
1128,2.893671
1129,1.3457019
1130,1.1666014
1131,1.3870127
1132,1.0875888
1133,2.8973045
1134,1.1793473
1135,1.365048
1136,3.2067633
1137,1.3241274
1138,1.3775175
1139,3.2422047
1140,3.350449
1141,1.220064
1142,1.3930608
1143,3.2228343
1144,3.2490323
1145,1.19576
1146,3.1463635
1147,2.469919
1148,3.2762053
1149,1.1968237
1150,1.0649947
1151,1.436534
1152,2.3557959
1153,3.293474
1154,1.3214717
1155,2.5160482
1156,1.2114986
1157,3.2003748
1158,1.3087733
1159,1.231304
1160,3.2320852
1161,3.3541272
1162,1.8346795
1163,3.2632842
1164,1.349362
1165,1.1667702
1166,1.1114857
1167,1.350812
1168,2.97008
1169,1.2363313
1170,3.2317464
1171,1.4299489
1172,1.5646449
1173,1.3163582
1174,1.3298905
1175,1.0718597
1176,1.0505068
1177,1.5077091
1178,1.1895232
1179,3.2628415
1180,3.180941
1181,1.216997
1182,0.8998218
1183,1.1608846
1184,1.5262885
1185,1.28227
1186,1.0563939
1187,3.1102502
1188,2.7641492
1189,3.282967
1190,1.220582
1191,1.3646679
1192,1.4189641
1193,1.3270582
1194,1.3464204
1195,1.7452341
1196,1.3526468
1197,3.2625625
1198,1.3818783
1199,1.4143308
1200,1.3208576
1201,2.5912495
1202,3.3373916
1203,1.2568473
1204,1.3888137
1205,0.97161657
1206,1.2896188
1207,0.93859524
1208,1.0531315
1209,3.2342052
1210,1.204059
1211,3.1539755
1212,3.3193593
1213,3.356683
1214,1.2596927
1215,3.200402
1216,1.2521919
1217,2.9201553
1218,1.2753187
1219,1.3437916
1220,1.1091055
1221,1.2432445
1222,0.18738447
1223,0.94832206
1224,3.223484
1225,3.352953
1226,1.2387681
1227,3.198749
1228,1.311731
1229,1.003074
1230,1.3282888
1231,1.2243654
1232,1.2902682
1233,1.5700034
1234,1.2136598
1235,1.493456
1236,1.1791381
1237,3.250393
1238,1.3209622
1239,1.1779729
1240,1.3231822
1241,2.7057934
1242,1.3624454
1243,1.4067407
1244,1.3948317
1245,1.9631726
1246,3.3535461
1247,1.3585522
1248,3.2813017
1249,3.375747
1250,1.1599126
1251,1.406268
1252,1.3897864
1253,1.0953656
1254,2.7920346
1255,1.9664406
1256,1.3410499
1257,1.0745413
1258,0.9641514
1259,2.9370146
1260,2.118064
1261,3.3389149
1262,1.0524249
1263,0.7377165
1264,3.0790496
1265,3.260317
1266,3.3203485
1267,1.3188548
1268,1.1326241
1269,1.259954
1270,1.3266746
1271,2.3869884
1272,3.3276856
1273,1.2802154
1274,3.21337
1275,3.3140075
1276,1.2125996
1277,1.0685469
1278,1.1457143
1279,1.4185852
1280,0.833599
1281,3.094283
1282,1.2788694
1283,3.1916194
1284,1.2401023
1285,1.446226
1286,1.4387503
1287,1.3069369
1288,1.3685579
1289,1.4407367
1290,1.3957916
1291,1.3657746
1292,2.5076556
1293,1.3493668
1294,1.3720417
1295,1.0784637
1296,3.2537987
1297,1.547967
1298,3.2762148
1299,1.3153093
1300,3.2729197
1301,1.3228812
1302,3.2752416
1303,3.3837016
1304,3.3767982
1305,1.2104217
1306,3.2246597
1307,1.1274313
1308,0.98814607
1309,3.2386637
1310,1.2209367
1311,3.163904
1312,1.1815039
1313,1.321155
1314,1.1349382
1315,1.3051491
1316,1.421904
1317,1.1369277
1318,0.93278724
1319,3.1927419
1320,1.1595347
1321,3.1021264
1322,1.6953824
1323,1.3459655
1324,1.074973
1325,1.1180826
1326,3.2154665
1327,2.7393436
1328,1.3029038
1329,2.1912634
1330,1.2215582
1331,1.145284
1332,2.6549683
1333,1.2027082
1334,3.2304373
1335,3.3532255
1336,2.8429089
1337,3.2202713
1338,2.006853
1339,3.2758393
1340,3.356232
1341,3.3633084
1342,3.2294471
1343,3.292871
1344,1.2951431
1345,1.391352
1346,2.3148406
1347,3.3325617
1348,3.3125575
1349,1.259488
1350,1.0278088
1351,1.3715489
1352,1.2967066
1353,3.1783595
1354,1.1673189
1355,2.325958
1356,1.3509802
1357,2.540935
1358,3.288209
1359,3.3403292
1360,1.3519167
1361,3.2984858
1362,1.331269
1363,1.2652197
1364,1.361328
1365,1.0933604
1366,2.3055978
1367,1.2256675
1368,1.414639
1369,1.443548
1370,1.2135626
1371,1.3346491
1372,1.3607584
1373,3.1727028
1374,3.3716087
1375,1.9687234
1376,3.321805
1377,1.3127401
1378,1.1516179
1379,3.2731335
1380,1.1820841
1381,1.6154362
1382,2.4420087
1383,3.3312616
1384,3.3310509
1385,3.3075616
1386,3.3278387
1387,3.3432198
1388,1.2794102
1389,3.214592
1390,3.3522506
1391,1.3606195
1392,3.224425
1393,2.1112087
1394,1.292815
1395,1.0906426
1396,3.255338
1397,1.3455902
1398,3.2593424
1399,1.2378906
1400,1.3873605
1401,1.4078288
1402,1.6745708
1403,3.26995
1404,3.3375227
1405,1.3488721
1406,1.3966883
1407,3.2591617
1408,3.3347507
1409,1.2234614
1410,3.0934808
1411,3.3096573
1412,3.3364275
1413,3.3239045
1414,1.3107866
1415,1.1274753
1416,1.7741709
1417,1.2064745
1418,1.221461
1419,3.1372077
1420,3.2868524
1421,1.1734687
1422,1.3216082
1423,2.7631238
1424,1.2010016
1425,1.5780139
1426,3.3033013
1427,1.4477423
1428,1.1596701
1429,1.0848101
1430,1.3622286
1431,1.9947134
1432,1.1165373
1433,1.6809192
1434,1.1802962
1435,1.1053414
1436,1.1882368
1437,1.4342593
1438,1.3665576
1439,1.3659847
1440,3.2308033
1441,3.3213751
1442,1.2335926
1443,2.6759589
1444,3.272877
1445,1.2933416
1446,3.2723176
1447,2.0581589
1448,3.2513328
1449,1.3861663
1450,1.1660544
1451,2.1182847
1452,0.83682466
1453,1.2350221
1454,3.2900808
1455,1.3319218
1456,1.6091541
1457,1.1839207
1458,3.18948
1459,3.1593568
1460,3.31725
1461,3.3112388
1462,2.1423974
1463,1.2505254
1464,1.3574343
1465,3.1484432
1466,3.01538
1467,1.2917477
1468,3.2295105
1469,1.2901841
1470,3.2005606
1471,1.2360777
1472,1.3641657
1473,3.2629724
1474,2.6818457
1475,1.3285261
1476,2.0813286
1477,1.4259828
1478,3.234583
1479,3.3228776
1480,1.2470816
1481,1.4053226
1482,1.115497
1483,1.4575323
1484,1.244146
1485,1.442468
1486,3.2235336
1487,3.3266811
1488,3.3268292
1489,2.7273347
1490,1.2505388
1491,1.3044628
1492,1.7822609
1493,3.295322
1494,3.327451
1495,3.3337357
1496,3.3205957
1497,1.1655138
1498,3.0744977
1499,3.3347998
1500,2.042579
1501,1.3553741
1502,3.2169547
1503,1.3235847
1504,1.1898099
1505,1.2544988
1506,2.215981
1507,3.2973032
1508,3.3034506
1509,3.2898812
1510,1.2004114
1511,3.1219275
1512,1.2403642
1513,1.3826439
1514,3.2702825
1515,3.3252687
1516,3.1472254
1517,1.2116942
1518,1.714829
1519,1.3208746
1520,3.0981688
1521,3.2786596
1522,3.3206983
1523,1.7905947
1524,2.902235
1525,1.7350845
1526,3.2546802
1527,3.2904963
1528,1.8650911
1529,3.2803357
1530,3.3104017
1531,3.3295796
1532,3.303678
1533,3.3071856
1534,2.0397282
1535,1.1360312
1536,3.1282203
1537,1.4769664
1538,1.2702942
1539,3.1161077
1540,1.2819191
1541,1.4005148
1542,3.1846585
1543,1.2785138
1544,1.6132777
1545,2.1412485
1546,1.5368854
1547,2.2950494
1548,1.8415633
1549,3.2567875
1550,2.7908175
1551,3.3011374
1552,3.3178282
1553,3.2739015
1554,1.2262784
1555,1.5488172
1556,3.2712228
1557,3.2620833
1558,1.3157121
1559,1.3641448
1560,3.137537
1561,1.243598
1562,1.3741792
1563,1.0279396
1564,3.1716056
1565,3.2818563
1566,1.9661437
1567,1.4127387
1568,3.2464712
1569,1.5268681
1570,3.21173
1571,1.2537544
1572,3.1661503
1573,1.22257
1574,1.3882791
1575,3.2158527
1576,2.8417666
1577,1.1530248
1578,1.0602618
1579,1.1148375
1580,1.1193507
1581,1.0829636
1582,3.192659
1583,3.3138552
1584,3.3134701
1585,1.5800023
1586,3.2571106
1587,1.2979517
1588,1.3976071
1589,3.2019234
1590,1.700931
1591,1.6447644
1592,1.2056706
1593,1.1879259
1594,3.1741621
1595,1.3460112
1596,1.4176569
1597,2.4629033
1598,1.3191645
1599,1.3862237
1600,3.2216935
1601,1.3325682
1602,1.3145235
1603,1.187874
1604,1.3721085
1605,1.9148058
1606,1.123754
1607,2.823573
1608,3.3178637
1609,1.3989322
1610,3.2195916
1611,1.231222
1612,1.3551679
1613,1.3968892
1614,2.2846944
1615,3.2522519
1616,1.2691809
1617,2.1397595
1618,2.6619058
1619,3.3158662
1620,3.2690537
1621,3.3200946
1622,1.3019462
1623,2.1476338
1624,1.3226488
1625,1.3893427
1626,1.5484283
1627,2.298046
1628,3.241574
1629,3.0672798
1630,3.2697458
1631,3.3182836
1632,1.7640402
1633,1.3360589
1634,3.2235973
1635,3.2517235
1636,2.8362975
1637,1.5185369
1638,2.0752373
1639,3.2650785
1640,1.1940817
1641,3.1273956
1642,1.2448248
1643,2.1797464
1644,3.2829268
1645,1.7574621
1646,1.5589683
1647,1.3241537
1648,3.1396189
1649,2.2003627
1650,3.282425
1651,3.2764463
1652,1.5854911
1653,3.198747
1654,1.3196952
1655,3.161157
1656,3.31896
1657,3.3127496
1658,1.2929565
1659,3.2478964
1660,3.3009825
1661,3.2745116
1662,3.306713
1663,2.11972
1664,1.3998682
1665,2.4590416
1666,1.0631295
1667,1.0375931
1668,3.1198893
1669,3.1610124
1670,1.3480346
1671,1.5002776
1672,2.484053
1673,3.2549016
1674,1.3429738
1675,1.209284
1676,1.1304399
1677,2.9855113
1678,2.2052603
1679,3.270366
1680,1.4484298
1681,1.3157486
1682,2.5572197
1683,1.2097441
