step,reward
418,2.258431
419,1.945923
420,1.1352485
421,1.7066754
422,1.4344776
423,1.674576
424,1.1479174
425,2.1693046
426,0.30632067
427,1.6717542
428,0.14502612
429,1.2929025
430,2.4002938
431,1.7526337
432,1.9481465
433,2.4580698
434,0.6863243
435,1.4295521
436,0.27336177
437,1.9348701
438,2.013538
439,1.8312246
440,1.6370345
441,0.33090463
442,1.9475069
443,3.6796455
444,0.38670215
445,0.39655057
446,1.8205767
447,3.8380232
448,0.38992324
449,1.0665361
450,1.8960643
451,2.220145
452,1.7931432
453,2.3244498
454,5.7021523
455,0.42259324
456,2.0555804
457,0.5999158
458,1.3839885
459,1.4853597
460,1.7982929
461,2.3636217
462,4.2888746
463,2.780055
464,1.9754198
465,3.2069962
466,2.1605382
467,1.3920335
468,0.38547045
469,1.9400986
470,0.48223507
471,3.3883107
472,2.7523158
473,1.2882056
474,1.6803803
475,0.25728968
476,1.7417129
477,4.995579
478,0.2011454
479,0.64677906
480,3.9886036
481,1.5106304
482,5.8113265
483,1.4101611
484,1.2427446
485,1.7418551
486,1.4060576
487,0.15645954
488,1.2337297
489,1.726953
490,1.8465228
491,1.1668571
492,1.4736444
493,2.1346858
494,1.7290757
495,1.8169644
496,0.93081546
497,1.3733298
498,2.7219553
499,0.12057396
500,2.0731163
501,1.4492581
502,1.3741728
503,0.5071747
504,2.025972
505,1.9105476
506,1.8186177
507,2.2422597
508,2.6683683
509,1.3405751
510,1.711155
511,1.4086452
512,0.38258532
513,1.8682463
514,0.67535615
515,0.5178512
516,1.1092734
517,1.1288159
518,1.6292418
519,0.5790209
520,1.1691653
521,1.7170079
522,1.8756634
523,1.3740015
524,4.1816916
525,0.07552691
526,-0.20184995
527,2.9908848
528,0.37128118
529,0.24268508
530,1.7914826
531,1.5888734
532,0.34545642
533,1.60728
534,1.9857551
535,0.24178515
536,1.6131432
537,0.6292427
538,1.319451
539,1.4929717
540,3.3572989
541,3.149882
542,-0.0722011
543,0.68959296
544,0.4849085
545,0.66083705
546,1.0700263
547,1.9429644
548,2.00715
549,0.8391841
550,1.9599344
551,0.08823626
552,0.51403326
553,1.625292
554,1.9409294
555,1.551958
556,1.5809838
557,0.98993325
558,4.295283
559,1.6441619
560,1.3615569
561,0.8025574
562,0.878231
563,1.0390867
564,1.8538237
565,2.578078
566,-0.120775685
567,0.8706692
568,2.4680343
569,2.8008137
570,2.1346078
571,1.1791521
572,-0.057945497
573,0.957475
574,0.5362512
575,1.9896926
576,0.6134692
577,2.0817385
578,3.0176744
579,2.6214976
580,1.9126769
581,2.1665838
582,0.28998294
583,1.7510289
584,0.5574101
585,0.7774628
586,1.9145511
587,1.0936673
588,0.5529823
589,1.8850685
590,3.3149426
591,0.6092375
592,0.706866
593,2.1021707
594,1.5556933
595,1.4269464
596,1.772886
597,2.1724682
598,2.1938672
599,2.1749716
600,1.3624605
601,0.4689699
602,0.6426559
603,0.6964162
604,1.8239448
605,1.6575067
606,1.5447217
607,3.9963367
608,0.43934157
609,1.4010167
610,1.075346
611,3.3269947
612,0.5407984
613,1.7887049
614,2.4971385
615,1.439214
616,0.2585168
617,-0.19019128
618,0.07451761
619,1.9137347
620,3.9260128
621,0.03141798
622,1.9263264
623,3.775821
624,1.8788918
625,2.1888254
626,0.30220887
627,2.0258794
628,3.1036582
629,0.37715507
630,0.401134
631,1.7961743
632,0.64543974
633,1.2562399
634,1.706008
635,1.5165303
636,0.84641165
637,2.2843854
638,0.74974114
639,1.2838162
640,0.17271757
641,1.8965662
642,-0.39193842
643,1.6661918
644,1.9794648
645,1.021063
646,-0.06726104
647,2.9447377
648,0.51419264
649,1.5890703
650,2.2805183
651,0.18137702
652,1.4924967
653,0.60093206
654,2.2311935
655,1.3269285
656,1.9338309
657,3.0455072
658,0.552198
659,0.796334
660,1.5366555
661,3.7235434
662,0.5864516
663,3.5682976
664,1.9842762
665,0.62428343
666,0.40241182
667,0.019208798
668,1.9677246
669,2.2514212
670,1.7966706
671,2.3058853
672,2.1986785
673,0.30296585
674,1.4320645
675,2.4507916
676,1.4063334
677,1.126071
678,1.3814341
679,2.9036808
680,0.3507319
681,1.9382628
682,1.4375254
683,1.6179246
684,2.7188103
685,0.8366952
686,0.57610834
687,1.6876985
688,2.050725
689,2.6971161
690,1.7204583
691,1.9910274
692,1.5897484
693,0.41345426
694,0.5785619
695,1.036648
696,2.2945242
697,1.8379108
698,0.50630224
699,1.7232854
700,1.99672
701,-0.2522575
702,1.6567281
703,3.2173443
704,1.4302425
705,2.786304
706,1.7890822
707,1.7045841
708,0.6977133
709,1.7770246
710,1.7408581
711,1.1640961
712,0.061733674
713,3.3164358
714,2.0231192
715,1.5239397
716,1.252332
717,1.2358261
718,6.1416893
719,1.311693
720,2.677699
721,0.28204575
722,0.77054864
723,1.5177027
724,1.6642787
725,0.9290736
726,0.9528881
727,0.67413265
728,0.9645598
729,0.5523218
730,-0.139979
731,2.0171616
732,1.5490824
733,2.7075057
734,1.7189199
735,1.8140861
736,0.4253618
737,2.2188146
738,0.422379
739,2.3083398
740,0.9272659
741,1.8825047
742,0.6329016
743,0.95920557
744,0.12723364
745,1.7159274
746,1.7790366
747,1.8351333
748,2.175544
749,0.6739429
750,0.50631857
751,1.56202
752,2.7884908
753,2.8401866
754,0.2677047
755,1.5882415
756,2.2117794
757,0.44601476
758,0.74694544
759,0.43663743
760,1.7698872
761,0.17709884
762,0.6404583
763,4.030135
764,1.9807844
765,1.9026573
766,0.90796834
767,1.1140804
768,0.69758725
769,2.4208496
770,1.636449
771,2.169133
772,0.5159713
773,1.2852577
774,1.6802247
775,1.3133206
776,2.1981125
777,0.36402446
778,2.0109806
779,0.4793696
780,1.3888414
781,0.59142315
782,0.82672614
783,3.0344772
784,1.8290937
785,2.9048078
786,0.4954926
787,2.7096395
788,1.3292315
789,0.34656906
790,1.7183157
791,2.6988962
792,2.0065455
793,1.280591
794,1.319001
795,2.0468464
796,0.34062976
797,-0.21389231
798,2.2319083
799,4.142517
800,0.8751982
801,0.5359847
802,3.3775597
803,0.77607816
804,0.25362867
805,0.90658885
806,0.4922835
807,0.811365
808,2.4372296
809,0.61467373
810,0.387992
811,2.3858242
812,0.093458064
813,0.4337147
814,1.8021169
815,0.67133915
816,0.032064527
817,3.1883502
818,2.2517507
819,0.44122398
820,-0.04468866
821,2.1577995
822,-0.21858719
823,0.96935475
824,3.7152205
825,1.5259017
826,2.4937146
827,0.48375842
828,0.67501795
829,1.1653336
830,0.36819685
831,1.7078098
832,1.2955506
833,0.41826046
834,4.2144256
835,1.7556577
836,1.6390291
837,0.52498406
838,0.7534576
839,1.3713574
840,2.3033419
841,-0.06018701
842,2.7636065
843,0.47159684
844,1.4535515
845,0.55736244
846,2.3719873
847,2.3733213
848,1.5370884
849,0.6008121
850,1.5600226
851,2.3675177
852,2.5396862
853,0.060667504
854,1.7001233
855,0.5731437
856,2.6880887
857,5.0881686
858,2.338273
859,1.2598153
860,0.5768845
861,0.6244532
862,1.7521598
863,1.5502129
864,2.1626203
865,0.63646203
866,1.8364669
867,3.885445
868,1.3149576
869,2.1546385
870,0.4808998
871,1.4487382
872,2.4405563
873,1.4737773
874,2.042799
875,2.089087
876,1.9900271
877,0.5594109
878,1.3809555
879,0.5428756
880,3.5283546
881,0.17221162
882,-0.005618743
883,2.2956092
884,2.1977613
885,4.053172
886,2.0727239
887,0.16032742
888,2.747301
889,1.8523375
890,2.5214286
891,1.8865911
892,2.168026
893,0.16981101
894,0.6263928
895,1.8784984
896,-0.15175456
897,0.572546
898,0.77280647
899,1.7068727
900,1.780001
901,1.3036203
902,3.7044754
903,1.1349243
904,1.6931692
905,2.0163956
906,0.67924124
907,1.2636232
908,-0.09417618
909,1.7524768
910,1.0764025
911,1.9093143
912,1.3529927
913,1.0097533
914,2.364083
915,1.8767242
916,0.49736783
917,-0.00034051223
918,2.3574486
919,1.5798432
920,1.3649317
921,0.26793033
922,-0.33501026
923,1.6311774
924,1.5190903
925,2.0408387
926,1.9946982
927,1.5527991
928,2.0822575
929,1.9817125
930,0.42943418
931,0.46634343
932,0.99497515
933,2.1140928
934,1.9104593
935,2.212695
936,3.9815757
937,0.13081144
938,0.38556948
939,1.8800745
940,0.0056640464
941,0.5391181
942,1.8455067
943,2.040617
944,0.90014994
945,1.2379522
946,3.0171647
947,0.027514407
948,1.5458895
949,0.25340167
950,1.7818112
951,1.903627
952,0.34199172
953,1.8870778
954,0.62364876
955,1.4475745
956,2.7355344
957,1.7384893
958,2.067167
959,0.50983137
960,2.4263084
961,0.37680104
962,1.8279088
963,2.115435
964,2.066402
965,1.2708263
966,3.2642791
967,1.6266695
968,2.9614894
969,0.0794205
970,0.60452116
971,1.5545433
972,1.9188607
973,0.65013915
974,2.2055302
975,2.0768209
976,1.5518179
977,2.2163582
978,1.4520637
979,0.5899516
980,0.4571611
981,0.72242177
982,0.71161157
983,1.536251
984,0.6152222
985,0.99438775
986,2.290017
987,0.47184253
988,1.392493
989,1.9692813
990,1.7988981
991,1.2740796
992,0.66503364
993,1.2588075
994,1.779138
995,2.2941873
996,4.3052316
997,1.4483491
998,2.2759943
999,2.3668969
1000,1.9407368
1001,2.597335
1002,0.72322285
1003,2.4740913
1004,0.5460022
1005,1.3671628
1006,0.5585054
1007,1.3507503
1008,1.3890567
1009,1.5398748
1010,0.15356368
1011,1.9171714
1012,0.04791721
1013,-0.47192872
1014,3.8811193
1015,0.3396321
1016,2.6464293
1017,0.9977646
1018,0.8035138
1019,4.364763
1020,1.34932
1021,2.143986
1022,6.4154983
1023,1.250355
1024,1.8802651
1025,1.4895087
1026,1.4259223
1027,1.6451145
1028,2.2514725
1029,2.0202641
1030,0.37181827
1031,2.3474293
1032,0.3807058
1033,0.39829165
1034,1.6427573
1035,1.5070668
1036,-0.08718486
1037,1.9741256
1038,0.19144209
1039,1.7315028
1040,0.72396964
1041,1.3134782
1042,1.9759581
1043,1.3386401
1044,0.08510278
1045,-0.061810482
1046,1.4351722
1047,1.6928054
1048,1.4947339
1049,1.6853017
1050,1.9266931
1051,0.5666381
1052,2.234892
1053,1.4510442
1054,0.55775976
1055,1.7198665
1056,2.176874
1057,0.15989065
1058,1.7157097
1059,1.0846651
1060,0.5566322
1061,0.6089916
1062,2.0173671
1063,2.1334243
1064,1.1637212
1065,0.71325535
1066,1.1771595
1067,1.5174265
1068,0.51524
1069,1.3284264
1070,1.142179
1071,2.6171873
1072,-0.3803375
1073,1.3953174
1074,0.25576484
1075,2.0430324
1076,0.20835848
1077,0.15616204
1078,1.834276
1079,1.8884807
1080,3.329408
1081,1.2036806
1082,0.7045547
1083,1.6594597
1084,1.5056404
1085,0.5741499
1086,2.1009247
1087,2.0362577
1088,2.8268297
1089,0.8833947
1090,0.4830973
1091,0.45135936
1092,0.7295725
1093,1.9652016
1094,2.1016386
1095,2.9484057
1096,0.88138163
1097,3.0118408
1098,2.1249835
1099,2.0231206
1100,1.8179249
1101,0.28836587
1102,0.31761095
1103,3.373881
1104,1.417014
1105,1.6588366
1106,1.82754
1107,2.7628903
1108,1.4647241
1109,0.69426346
1110,1.9767663
1111,2.853061
1112,2.3789346
1113,0.35524032
1114,0.93794924
1115,2.2120905
1116,3.669466
1117,1.248439
1118,0.1720946
1119,2.0675054
1120,1.5046333
1121,2.1098006
1122,0.8276406
1123,1.6061705
1124,1.6021776
1125,0.7186844
1126,0.41318685
1127,1.4934751
1128,2.5760236
1129,1.2090212
1130,1.7219739
1131,2.2931635
1132,0.36282113
1133,1.494904
1134,1.4273745
1135,2.4648702
1136,0.4953184
1137,1.8261483
1138,0.20814589
1139,2.6076891
1140,3.3724308
1141,1.741723
1142,0.73412824
1143,0.7116053
1144,0.5331787
1145,0.5492163
1146,2.7702634
1147,-0.0050514443
1148,0.9506581
1149,0.64651763
1150,3.9157293
1151,0.42619547
1152,1.7445284
1153,1.7336646
1154,2.2834814
1155,0.0034703873
1156,2.534582
1157,0.3296214
1158,0.44553337
1159,1.2588661
1160,3.3537986
1161,1.2214676
1162,1.5897272
1163,2.106212
1164,0.5701819
1165,1.3151942
1166,1.3547537
1167,2.5441055
1168,2.206385
1169,1.4644259
1170,1.1920913
1171,3.0379872
1172,1.8452479
1173,1.6659169
1174,0.6012093
1175,0.57129824
1176,0.5424806
1177,1.2524643
1178,2.0405684
1179,0.60314256
1180,1.6665018
1181,1.6883538
1182,1.4556402
1183,0.61563283
1184,0.7925886
1185,1.783915
1186,1.8487183
1187,0.40743813
1188,1.4738137
1189,-0.07410753
1190,1.9661539
1191,0.551241
1192,2.5364356
1193,1.2528461
1194,1.9469036
1195,1.3859099
1196,3.452968
1197,0.33034584
1198,0.29333
1199,2.6359148
1200,1.6879325
1201,1.6548575
1202,1.8941797
1203,3.770713
1204,0.66211843
1205,0.60243595
1206,0.613962
1207,-0.30489442
1208,1.7899193
1209,1.8653102
1210,3.7469497
1211,1.4341537
1212,1.3978752
1213,2.1574657
1214,0.5171102
1215,1.3298262
1216,2.1555452
1217,1.2449528
1218,2.0484922
1219,2.0602255
1220,1.6087724
1221,0.36921442
1222,1.8460735
1223,2.0093873
1224,0.47309697
1225,0.05252783
1226,3.3636222
1227,0.9516715
1228,1.5595335
1229,2.2196198
1230,0.3654744
1231,0.64014024
1232,1.3806847
1233,2.1337824
1234,1.514176
1235,0.48298576
1236,0.0077881194
1237,1.2215172
1238,0.4894946
1239,1.2596722
1240,2.001912
1241,1.5926338
1242,2.0385594
1243,1.5091078
1244,-0.093270965
1245,2.3407927
1246,2.201163
1247,0.24344537
1248,0.103186354
1249,0.20827416
1250,1.8004444
1251,2.522781
1252,0.5725815
1253,3.5342321
1254,1.5536604
1255,1.4694787
1256,1.4190903
1257,1.8594409
1258,1.7557
1259,2.7828777
1260,0.20968214
1261,-0.38850504
1262,2.455589
1263,3.1214545
1264,1.34802
1265,0.53351027
1266,2.5377166
1267,1.7528604
1268,0.26676813
1269,0.4223024
1270,1.8011281
1271,1.245368
1272,0.021608915
1273,1.8139442
1274,1.5769086
1275,2.3351912
1276,2.583892
1277,2.2652597
1278,0.7879936
1279,1.5516201
1280,5.549735
1281,2.7201083
1282,1.9571913
1283,2.3258672
1284,0.5218142
1285,2.0267663
1286,1.1877594
1287,0.47245616
1288,0.4200246
1289,1.9811404
1290,2.0009236
1291,0.56699634
1292,1.3569716
1293,2.311047
1294,1.7537017
1295,1.5123206
1296,2.4003477
1297,2.0655096
1298,1.8957852
1299,2.3659205
1300,0.81873053
1301,1.0693783
1302,1.4297966
1303,0.30434635
1304,1.6038523
1305,2.3795009
1306,1.8984927
1307,0.39759338
1308,1.6528138
1309,2.596752
1310,0.4791477
1311,1.0912071
1312,2.477247
1313,1.8249762
1314,0.6181063
1315,1.5731091
1316,1.9769974
1317,1.8398851
1318,0.96357566
1319,0.5731464
1320,0.49301094
1321,1.8983353
1322,1.4803866
1323,2.0809875
1324,1.0078101
1325,2.8532157
1326,0.31436157
1327,0.6988055
1328,2.0556774
1329,2.0139425
1330,1.6653067
1331,3.5384727
1332,0.54960346
1333,4.066558
1334,0.6225418
1335,2.4486818
1336,2.2451851
1337,0.4379103
1338,0.60156196
1339,1.7554669
1340,2.6659274
1341,0.56638676
1342,3.141375
1343,0.5025782
1344,1.8485814
1345,2.8860233
1346,3.4245644
1347,0.45471096
1348,1.5267459
1349,0.60303617
1350,1.2567601
1351,2.3121166
1352,0.8794574
1353,1.9821473
1354,2.6908524
1355,0.3427248
1356,1.0430088
1357,0.28616008
1358,-0.11565531
1359,1.7745595
1360,2.9034295
1361,3.0220447
1362,1.1911836
1363,1.9589833
1364,4.638671
1365,1.041704
1366,3.485532
1367,1.3512642
1368,3.7991114
1369,1.6032379
1370,0.84949905
1371,0.6517313
1372,1.4073068
1373,1.5915713
1374,1.8675967
1375,0.18481675
1376,2.9403589
1377,0.38108933
1378,1.2179745
1379,3.1237195
1380,0.98765737
1381,2.0160933
1382,1.4245474
1383,1.3729668
1384,1.2688184
1385,1.5238849
1386,1.6172879
1387,1.6312786
1388,1.3222343
1389,2.6677742
1390,1.4476392
1391,1.8537735
1392,1.8972466
1393,1.4650273
1394,0.034806497
1395,0.1029835
1396,2.3732898
1397,2.896836
1398,2.5295515
1399,1.9570055
1400,1.957975
1401,1.1354098
1402,0.6521279
1403,0.25889
1404,3.319727
1405,4.298308
1406,1.4384898
1407,2.28961
1408,0.57695925
1409,0.6946817
1410,0.5930092
1411,1.1295608
1412,0.23506519
1413,2.4078856
1414,0.9987273
1415,1.2063805
1416,1.2954394
1417,1.0919343
1418,1.5455419
1419,0.24525894
1420,1.9829017
1421,2.3538513
1422,2.1277812
1423,1.8351682
1424,0.752455
1425,1.7212455
1426,1.2359269
1427,2.124479
1428,1.9034382
1429,1.7402372
1430,2.3713543
1431,0.56662834
1432,1.2503515
1433,1.031011
1434,1.2802961
1435,1.4802177
1436,0.8581093
1437,1.4165621
1438,3.6051304
1439,0.843707
1440,1.0571989
1441,0.093043506
1442,3.2164872
1443,1.7535638
1444,2.2614498
1445,3.4201548
1446,2.1147463
1447,5.124462
1448,1.2190253
1449,1.9741007
1450,0.83259594
1451,1.5717403
1452,1.4042835
1453,1.6690899
1454,1.9998814
1455,0.9996816
1456,1.6976761
1457,2.2609441
1458,1.630586
1459,2.09694
1460,2.67495
1461,0.61753005
1462,2.9590864
1463,1.323218
1464,1.6013994
1465,0.46152893
1466,1.4649545
1467,1.7474716
1468,0.3294501
1469,1.8441029
1470,0.36678097
1471,2.1218755
1472,1.2642357
1473,2.7402933
1474,1.7252835
1475,1.1045685
1476,1.5345422
1477,1.5766855
1478,0.59212095
1479,-0.1356732
1480,1.5158106
1481,2.613961
1482,1.9082556
1483,2.0710015
1484,2.3016326
1485,1.7542642
1486,1.3740325
1487,2.87341
1488,1.0782765
1489,1.645339
1490,4.0534806
1491,5.3645067
1492,1.6846418
1493,2.089964
1494,2.4985847
1495,1.7638875
1496,1.4383258
1497,1.5888071
1498,2.0852802
1499,0.50094134
1500,1.6351548
1501,2.5065112
1502,3.1668768
1503,1.911278
1504,2.1222427
1505,-0.20525719
1506,1.1835098
1507,1.8940399
1508,1.3663359
1509,2.0511334
1510,1.7993854
1511,1.2998624
1512,3.0731604
1513,0.880184
1514,2.0674548
1515,1.332281
1516,2.172018
1517,1.5814265
1518,0.6743749
1519,1.514804
1520,2.1113386
1521,1.6927544
1522,0.6400826
1523,3.2015321
1524,0.56568205
1525,2.660525
1526,1.971461
1527,2.1562338
1528,1.0132062
1529,1.6763313
1530,1.9735345
1531,1.5839452
1532,1.9704039
1533,2.082499
1534,0.4784998
1535,1.6058253
1536,1.4692879
1537,2.2880816
1538,2.6104496
1539,1.4599794
1540,0.6875895
1541,1.6360669
1542,1.9913483
1543,1.6666185
1544,3.6823418
1545,1.5105027
1546,2.0280793
1547,1.8729092
1548,2.5074625
1549,1.1957179
1550,2.0259585
1551,1.6251982
1552,1.259822
1553,0.40350005
1554,3.3029103
1555,0.46372962
1556,1.5869671
1557,2.5808516
1558,1.4123122
1559,2.8357818
1560,3.0034604
1561,1.6675951
1562,2.2078497
1563,1.4851153
1564,0.29723293
1565,2.744202
1566,2.1536775
1567,2.347261
1568,2.125585
1569,1.1922314
1570,1.6633643
1571,1.7442715
1572,0.17479713
1573,3.532995
1574,-0.10144505
1575,1.1610789
1576,0.67840636
1577,2.240269
1578,1.6036608
1579,1.8086908
1580,1.430498
1581,1.4757758
1582,1.5442585
1583,-0.12667942
1584,0.7978073
1585,1.1947243
1586,1.8982941
1587,1.6544816
1588,1.9798282
1589,0.90918416
1590,1.3526646
1591,2.332489
1592,2.74592
1593,1.5226878
1594,2.0633712
1595,1.0179678
1596,0.022222469
1597,-0.024410507
1598,1.5880398
1599,4.0484605
1600,2.3102057
1601,0.502612
1602,0.4984736
1603,0.665406
1604,1.4776871
1605,2.1827233
1606,1.9615928
1607,2.5159857
1608,3.3177998
1609,2.2864532
1610,0.5390232
1611,1.4109513
1612,2.1933622
1613,0.3612071
1614,2.4669158
1615,2.7444701
1616,2.0695865
1617,0.7998042
1618,0.0678204
1619,1.3837068
1620,1.8700341
1621,1.6314448
1622,3.9277415
1623,2.6923585
1624,4.20908
1625,0.6716607
1626,0.69779724
1627,0.44204164
1628,2.4712517
1629,1.9465135
1630,2.2027037
1631,0.3318257
1632,0.60049224
1633,0.12927571
1634,1.4920928
1635,2.0306063
1636,1.933048
1637,1.420413
1638,1.631134
1639,0.43760765
1640,1.1174045
1641,-0.08497632
1642,1.6362628
1643,0.56890243
1644,1.9482388
1645,2.0670273
1646,1.6336064
1647,1.074798
1648,4.845948
1649,0.39614713
1650,0.529325
1651,1.2330941
1652,1.9659048
1653,2.9489243
1654,2.414015
1655,1.5981656
1656,1.9426045
1657,2.8783958
1658,2.0898738
1659,0.38570032
1660,0.45276412
1661,1.2551353
1662,1.2108947
1663,2.9966211
1664,1.5450075
1665,0.5794683
1666,0.42061076
1667,1.872188
1668,0.36026853
1669,1.5276906
1670,2.018176
1671,2.4775896
1672,3.8057482
1673,1.3960962
1674,1.9392476
1675,0.6129879
1676,1.3750358
1677,0.5596556
1678,3.1981962
1679,0.6232173
1680,1.8891128
1681,3.0175889
